team_game_id,game_id,game,team,toi,cf,ca,gf,ga,xgf,xga,is_home,season
1971,986," 2023-03-03 - Devils 3, Golden Knights 4",Vegas Golden Knights,65,57,96,3,3,2.67,6.36,1,2223
1972,986," 2023-03-03 - Devils 3, Golden Knights 4",New Jersey Devils,65,96,57,3,3,6.36,2.67,0,2223
1973,987," 2023-03-04 - Lightning 3, Sabres 5",Buffalo Sabres,60,58,62,5,3,3.38,3.35,1,2223
1974,987," 2023-03-04 - Lightning 3, Sabres 5",Tampa Bay Lightning,60,62,58,3,5,3.35,3.38,0,2223
1975,988," 2023-03-04 - Red Wings 1, Islanders 4",New York Islanders,60,64,43,4,1,2.76,1.14,1,2223
1976,988," 2023-03-04 - Red Wings 1, Islanders 4",Detroit Red Wings,60,43,64,1,4,1.14,2.76,0,2223
1977,989," 2023-03-04 - Rangers 2, Bruins 4",Boston Bruins,60,56,44,4,2,2.64,1.84,1,2223
1978,989," 2023-03-04 - Rangers 2, Bruins 4",New York Rangers,60,44,56,2,4,1.84,2.64,0,2223
1979,990," 2023-03-04 - Penguins 1, Panthers 4",Florida Panthers,60,67,53,4,1,5.23,2.82,1,2223
1980,990," 2023-03-04 - Penguins 1, Panthers 4",Pittsburgh Penguins,60,53,67,1,4,2.82,5.23,0,2223
1981,991," 2023-03-04 - Capitals 8, Sharks 3",San Jose Sharks,60,72,62,3,8,4.25,3.32,1,2223
1982,991," 2023-03-04 - Capitals 8, Sharks 3",Washington Capitals,60,62,72,8,3,3.32,4.25,0,2223
1983,992," 2023-03-04 - Blue Jackets 2, Senators 5",Ottawa Senators,60,69,42,5,2,3.68,1.78,1,2223
1984,992," 2023-03-04 - Blue Jackets 2, Senators 5",Columbus Blue Jackets,60,42,69,2,5,1.78,3.68,0,2223
1985,993," 2023-03-04 - Oilers 5, Jets 7",Winnipeg Jets,60,68,61,7,5,3.6,3.23,1,2223
1986,993," 2023-03-04 - Oilers 5, Jets 7",Edmonton Oilers,60,61,68,5,7,3.23,3.6,0,2223
1987,994," 2023-03-04 - Maple Leafs 1, Canucks 4",Vancouver Canucks,60,49,64,4,1,3.22,3.21,1,2223
1988,994," 2023-03-04 - Maple Leafs 1, Canucks 4",Toronto Maple Leafs,60,64,49,1,4,3.21,3.22,0,2223
1989,995," 2023-03-04 - Avalanche 3, Stars 7",Dallas Stars,60,58,64,7,3,2.5,2.48,1,2223
1990,995," 2023-03-04 - Avalanche 3, Stars 7",Colorado Avalanche,60,64,58,3,7,2.48,2.5,0,2223
1991,996," 2023-03-04 - Predators 3, Blackhawks 1",Chicago Blackhawks,60,49,47,1,3,2.41,3.34,1,2223
1992,996," 2023-03-04 - Predators 3, Blackhawks 1",Nashville Predators,60,47,49,3,1,3.34,2.41,0,2223
1993,997," 2023-03-04 - Wild 3, Flames 0",Calgary Flames,60,63,63,0,3,2.45,3.2,1,2223
1994,997," 2023-03-04 - Wild 3, Flames 0",Minnesota Wild,60,63,63,3,0,3.2,2.45,0,2223
1995,998," 2023-03-04 - Blues 2, Kings 4",Los Angeles Kings,60,63,47,4,2,4.13,2.6,1,2223
1996,998," 2023-03-04 - Blues 2, Kings 4",St Louis Blues,60,47,63,2,4,2.6,4.13,0,2223
1997,999," 2023-03-05 - Lightning 0, Hurricanes 6",Carolina Hurricanes,60,59,37,6,0,4.15,1.7,1,2223
1998,999," 2023-03-05 - Lightning 0, Hurricanes 6",Tampa Bay Lightning,60,37,59,0,6,1.7,4.15,0,2223
1999,1000," 2023-03-05 - Red Wings 1, Flyers 3",Philadelphia Flyers,60,73,52,3,1,4.41,2.14,1,2223
2000,1000," 2023-03-05 - Red Wings 1, Flyers 3",Detroit Red Wings,60,52,73,1,3,2.14,4.41,0,2223
2001,1001," 2023-03-05 - Canadiens 3, Golden Knights 4",Vegas Golden Knights,60,74,56,4,3,2.77,2.99,1,2223
2002,1001," 2023-03-05 - Canadiens 3, Golden Knights 4",Montreal Canadiens,60,56,74,3,4,2.99,2.77,0,2223
2003,1002," 2023-03-05 - Devils 5, Coyotes 4",Arizona Coyotes,60.38333333,53,64,4,5,2.88,3.65,1,2223
2004,1002," 2023-03-05 - Devils 5, Coyotes 4",New Jersey Devils,60.38333333,64,53,5,4,3.65,2.88,0,2223
2005,1003," 2023-03-05 - Kraken 3, Avalanche 2",Colorado Avalanche,61.4,45,64,2,3,2.42,3.21,1,2223
2006,1003," 2023-03-05 - Kraken 3, Avalanche 2",Seattle Kraken,61.4,64,45,3,2,3.21,2.42,0,2223
2007,1004," 2023-03-06 - Oilers 3, Sabres 2",Buffalo Sabres,60,61,62,2,3,3.78,3.74,1,2223
2008,1004," 2023-03-06 - Oilers 3, Sabres 2",Edmonton Oilers,60,62,61,3,2,3.74,3.78,0,2223
2009,1005," 2023-03-06 - Sharks 3, Jets 2",Winnipeg Jets,61.35,71,61,2,3,4.71,2.61,1,2223
2010,1005," 2023-03-06 - Sharks 3, Jets 2",San Jose Sharks,61.35,61,71,3,2,2.61,4.71,0,2223
2011,1006," 2023-03-06 - Flames 5, Stars 4",Dallas Stars,60,60,59,4,5,3.41,3.04,1,2223
2012,1006," 2023-03-06 - Flames 5, Stars 4",Calgary Flames,60,59,60,5,4,3.04,3.41,0,2223
2013,1007," 2023-03-06 - Senators 0, Blackhawks 5",Chicago Blackhawks,60,34,70,5,0,2.69,3.08,1,2223
2014,1007," 2023-03-06 - Senators 0, Blackhawks 5",Ottawa Senators,60,70,34,0,5,3.08,2.69,0,2223
2015,1008," 2023-03-06 - Predators 3, Canucks 4",Vancouver Canucks,65,48,62,3,3,2.39,3.24,1,2223
2016,1008," 2023-03-06 - Predators 3, Canucks 4",Nashville Predators,65,62,48,3,3,3.24,2.39,0,2223
2017,1009," 2023-03-06 - Capitals 2, Kings 4",Los Angeles Kings,60,66,42,4,2,4.63,2.25,1,2223
2018,1009," 2023-03-06 - Capitals 2, Kings 4",Washington Capitals,60,42,66,2,4,2.25,4.63,0,2223
2019,1010," 2023-03-07 - Hurricanes 4, Canadiens 3",Montreal Canadiens,65,45,85,3,3,2.43,3.58,1,2223
2020,1010," 2023-03-07 - Hurricanes 4, Canadiens 3",Carolina Hurricanes,65,85,45,3,3,3.58,2.43,0,2223
2021,1011," 2023-03-07 - Blue Jackets 4, Penguins 5",Pittsburgh Penguins,62.75,98,48,5,4,5.79,2.84,1,2223
2022,1011," 2023-03-07 - Blue Jackets 4, Penguins 5",Columbus Blue Jackets,62.75,48,98,4,5,2.84,5.79,0,2223
2023,1012," 2023-03-07 - Flyers 2, Lightning 5",Tampa Bay Lightning,60,72,62,5,2,2.88,2.14,1,2223
2024,1012," 2023-03-07 - Flyers 2, Lightning 5",Philadelphia Flyers,60,62,72,2,5,2.14,2.88,0,2223
2025,1013," 2023-03-07 - Maple Leafs 4, Devils 3",New Jersey Devils,60,63,44,3,4,3.84,2.24,1,2223
2026,1013," 2023-03-07 - Maple Leafs 4, Devils 3",Toronto Maple Leafs,60,44,63,4,3,2.24,3.84,0,2223
2027,1014," 2023-03-07 - Golden Knights 1, Panthers 2",Florida Panthers,60,73,44,2,1,2.95,2.05,1,2223
2028,1014," 2023-03-07 - Golden Knights 1, Panthers 2",Vegas Golden Knights,60,44,73,1,2,2.05,2.95,0,2223
2029,1015," 2023-03-07 - Sabres 2, Islanders 3",New York Islanders,60,59,60,3,2,4.12,1.58,1,2223
2030,1015," 2023-03-07 - Sabres 2, Islanders 3",Buffalo Sabres,60,60,59,2,3,1.58,4.12,0,2223
2031,1016," 2023-03-07 - Flames 1, Wild 0",Minnesota Wild,65,66,58,0,0,4.05,2.45,1,2223
2032,1016," 2023-03-07 - Flames 1, Wild 0",Calgary Flames,65,58,66,0,0,2.45,4.05,0,2223
2033,1017," 2023-03-07 - Sharks 0, Avalanche 6",Colorado Avalanche,60,70,35,6,0,3.21,0.87,1,2223
2034,1017," 2023-03-07 - Sharks 0, Avalanche 6",San Jose Sharks,60,35,70,0,6,0.87,3.21,0,2223
2035,1018," 2023-03-07 - Blues 2, Coyotes 6",Arizona Coyotes,60,45,70,6,2,2.13,3.67,1,2223
2036,1018," 2023-03-07 - Blues 2, Coyotes 6",St Louis Blues,60,70,45,2,6,3.67,2.13,0,2223
2037,1019," 2023-03-07 - Ducks 2, Kraken 5",Seattle Kraken,60,52,43,5,2,2.92,2.1,1,2223
2038,1019," 2023-03-07 - Ducks 2, Kraken 5",Anaheim Ducks,60,43,52,2,5,2.1,2.92,0,2223
2039,1020," 2023-03-08 - Blackhawks 3, Red Wings 4",Detroit Red Wings,60,65,37,4,3,4.12,1.32,1,2223
2040,1020," 2023-03-08 - Blackhawks 3, Red Wings 4",Chicago Blackhawks,60,37,65,3,4,1.32,4.12,0,2223
2041,1021," 2023-03-08 - Wild 4, Jets 2",Winnipeg Jets,60,83,38,2,4,4.51,2.83,1,2223
2042,1021," 2023-03-08 - Wild 4, Jets 2",Minnesota Wild,60,38,83,4,2,2.83,4.51,0,2223
2043,1022," 2023-03-08 - Ducks 2, Canucks 3",Vancouver Canucks,60.33333333,63,47,3,2,2.95,1.45,1,2223
2044,1022," 2023-03-08 - Ducks 2, Canucks 3",Anaheim Ducks,60.33333333,47,63,2,3,1.45,2.95,0,2223
2045,1023," 2023-03-09 - Stars 10, Sabres 4",Buffalo Sabres,60,46,66,4,10,1.75,4.24,1,2223
2046,1023," 2023-03-09 - Stars 10, Sabres 4",Dallas Stars,60,66,46,10,4,4.24,1.75,0,2223
2047,1024," 2023-03-09 - Oilers 3, Bruins 2",Boston Bruins,60,50,42,2,3,2.39,3.02,1,2223
2048,1024," 2023-03-09 - Oilers 3, Bruins 2",Edmonton Oilers,60,42,50,3,2,3.02,2.39,0,2223
2049,1025," 2023-03-09 - Islanders 4, Penguins 3",Pittsburgh Penguins,62.21666667,60,68,3,4,3.1,2.6,1,2223
2050,1025," 2023-03-09 - Islanders 4, Penguins 3",New York Islanders,62.21666667,68,60,4,3,2.6,3.1,0,2223
2051,1026," 2023-03-09 - Rangers 4, Canadiens 3",Montreal Canadiens,65,57,58,3,3,3.07,2.64,1,2223
2052,1026," 2023-03-09 - Rangers 4, Canadiens 3",New York Rangers,65,58,57,3,3,2.64,3.07,0,2223
2053,1027," 2023-03-09 - Devils 3, Capitals 2",Washington Capitals,65,45,67,2,2,1.48,3.94,1,2223
2054,1027," 2023-03-09 - Devils 3, Capitals 2",New Jersey Devils,65,67,45,2,2,3.94,1.48,0,2223
2055,1028," 2023-03-09 - Flyers 0, Hurricanes 1",Carolina Hurricanes,60,68,32,1,0,2.86,1.74,1,2223
2056,1028," 2023-03-09 - Flyers 0, Hurricanes 1",Philadelphia Flyers,60,32,68,0,1,1.74,2.86,0,2223
2057,1029," 2023-03-09 - Golden Knights 4, Lightning 3",Tampa Bay Lightning,63.15,73,38,3,4,4.23,2.06,1,2223
2058,1029," 2023-03-09 - Golden Knights 4, Lightning 3",Vegas Golden Knights,63.15,38,73,4,3,2.06,4.23,0,2223
2059,1030," 2023-03-09 - Sharks 2, Blues 4",St Louis Blues,60,47,62,4,2,3.39,3.28,1,2223
2060,1030," 2023-03-09 - Sharks 2, Blues 4",San Jose Sharks,60,62,47,2,4,3.28,3.39,0,2223
2061,1031," 2023-03-09 - Kings 5, Avalanche 2",Colorado Avalanche,60,58,42,2,5,2.47,3.16,1,2223
2062,1031," 2023-03-09 - Kings 5, Avalanche 2",Los Angeles Kings,60,42,58,5,2,3.16,2.47,0,2223
2063,1032," 2023-03-09 - Predators 1, Coyotes 4",Arizona Coyotes,60,69,80,4,1,4.54,4.55,1,2223
2064,1032," 2023-03-09 - Predators 1, Coyotes 4",Nashville Predators,60,80,69,1,4,4.55,4.54,0,2223
2065,1033," 2023-03-09 - Senators 5, Kraken 4",Seattle Kraken,60,55,67,4,5,3.15,4.2,1,2223
2066,1033," 2023-03-09 - Senators 5, Kraken 4",Ottawa Senators,60,67,55,5,4,4.2,3.15,0,2223
2067,1034," 2023-03-10 - Blackhawks 3, Panthers 4",Florida Panthers,62.71666667,72,48,4,3,3.13,2.65,1,2223
2068,1034," 2023-03-10 - Blackhawks 3, Panthers 4",Chicago Blackhawks,62.71666667,48,72,3,4,2.65,3.13,0,2223
2069,1035," 2023-03-10 - Ducks 3, Flames 1",Calgary Flames,60,73,33,1,3,4.25,2.11,1,2223
2070,1035," 2023-03-10 - Ducks 3, Flames 1",Anaheim Ducks,60,33,73,3,1,2.11,4.25,0,2223
2071,1036," 2023-03-11 - Red Wings 2, Bruins 3",Boston Bruins,60,73,51,3,2,3.77,2.93,1,2223
2072,1036," 2023-03-11 - Red Wings 2, Bruins 3",Detroit Red Wings,60,51,73,2,3,2.93,3.77,0,2223
2073,1037," 2023-03-11 - Flyers 1, Penguins 5",Pittsburgh Penguins,60,59,55,5,1,3.05,2.2,1,2223
2074,1037," 2023-03-11 - Flyers 1, Penguins 5",Philadelphia Flyers,60,55,59,1,5,2.2,3.05,0,2223
2075,1038," 2023-03-11 - Rangers 2, Sabres 1",Buffalo Sabres,62.03333333,65,52,1,2,2.84,2.69,1,2223
2076,1038," 2023-03-11 - Rangers 2, Sabres 1",New York Rangers,62.03333333,52,65,2,1,2.69,2.84,0,2223
2077,1039," 2023-03-11 - Coyotes 2, Avalanche 3",Colorado Avalanche,61.63333333,89,30,3,2,3.52,2.58,1,2223
2078,1039," 2023-03-11 - Coyotes 2, Avalanche 3",Arizona Coyotes,61.63333333,30,89,2,3,2.58,3.52,0,2223
2079,1040," 2023-03-11 - Blackhawks 1, Lightning 3",Tampa Bay Lightning,60,65,45,3,1,3.8,2.34,1,2223
2080,1040," 2023-03-11 - Blackhawks 1, Lightning 3",Chicago Blackhawks,60,45,65,1,3,2.34,3.8,0,2223
2081,1041," 2023-03-11 - Oilers 4, Maple Leafs 7",Toronto Maple Leafs,60,63,50,7,4,3.67,2.46,1,2223
2082,1041," 2023-03-11 - Oilers 4, Maple Leafs 7",Edmonton Oilers,60,50,63,4,7,2.46,3.67,0,2223
2083,1042," 2023-03-11 - Devils 3, Canadiens 1",Montreal Canadiens,60,52,74,1,3,2.92,3.52,1,2223
2084,1042," 2023-03-11 - Devils 3, Canadiens 1",New Jersey Devils,60,74,52,3,1,3.52,2.92,0,2223
2085,1043," 2023-03-11 - Blues 5, Blue Jackets 2",Columbus Blue Jackets,60,72,49,2,5,4.76,2.91,1,2223
2086,1043," 2023-03-11 - Blues 5, Blue Jackets 2",St Louis Blues,60,49,72,5,2,2.91,4.76,0,2223
2087,1044," 2023-03-11 - Golden Knights 4, Hurricanes 0",Carolina Hurricanes,60,72,39,0,4,2.98,2.86,1,2223
2088,1044," 2023-03-11 - Golden Knights 4, Hurricanes 0",Vegas Golden Knights,60,39,72,4,0,2.86,2.98,0,2223
2089,1045," 2023-03-11 - Jets 5, Panthers 4",Florida Panthers,64.51666667,80,47,4,5,5.42,2.88,1,2223
2090,1045," 2023-03-11 - Jets 5, Panthers 4",Winnipeg Jets,64.51666667,47,80,5,4,2.88,5.42,0,2223
2091,1046," 2023-03-11 - Capitals 5, Islanders 1",New York Islanders,60,58,46,1,5,2.92,2.78,1,2223
2092,1046," 2023-03-11 - Capitals 5, Islanders 1",Washington Capitals,60,46,58,5,1,2.78,2.92,0,2223
2093,1047," 2023-03-11 - Stars 4, Kraken 3",Seattle Kraken,63.43333333,57,55,3,4,2.25,2.57,1,2223
2094,1047," 2023-03-11 - Stars 4, Kraken 3",Dallas Stars,63.43333333,55,57,4,3,2.57,2.25,0,2223
2095,1048," 2023-03-11 - Senators 2, Canucks 5",Vancouver Canucks,60,58,48,5,2,4.7,2.5,1,2223
2096,1048," 2023-03-11 - Senators 2, Canucks 5",Ottawa Senators,60,48,58,2,5,2.5,4.7,0,2223
2097,1049," 2023-03-11 - Wild 5, Sharks 2",San Jose Sharks,60,68,56,2,5,4,3.98,1,2223
2098,1049," 2023-03-11 - Wild 5, Sharks 2",Minnesota Wild,60,56,68,5,2,3.98,4,0,2223
2099,1050," 2023-03-11 - Predators 2, Kings 1",Los Angeles Kings,65,69,63,1,1,2.52,3.24,1,2223
2100,1050," 2023-03-11 - Predators 2, Kings 1",Nashville Predators,65,63,69,1,1,3.24,2.52,0,2223
2101,1051," 2023-03-12 - Bruins 3, Red Wings 5",Detroit Red Wings,60,44,74,5,3,3.28,3.78,1,2223
2102,1051," 2023-03-12 - Bruins 3, Red Wings 5",Boston Bruins,60,74,44,3,5,3.78,3.28,0,2223
2103,1052," 2023-03-12 - Rangers 2, Penguins 3",Pittsburgh Penguins,61.63333333,61,62,3,2,3.66,2.97,1,2223
2104,1052," 2023-03-12 - Rangers 2, Penguins 3",New York Rangers,61.63333333,62,61,2,3,2.97,3.66,0,2223
2105,1053," 2023-03-12 - Hurricanes 0, Devils 3",New Jersey Devils,60,49,71,3,0,3.41,2.69,1,2223
2106,1053," 2023-03-12 - Hurricanes 0, Devils 3",Carolina Hurricanes,60,71,49,0,3,2.69,3.41,0,2223
2107,1054," 2023-03-12 - Golden Knights 5, Blues 3",St Louis Blues,60,62,50,3,5,3.29,3.42,1,2223
2108,1054," 2023-03-12 - Golden Knights 5, Blues 3",Vegas Golden Knights,60,50,62,5,3,3.42,3.29,0,2223
2109,1055," 2023-03-12 - Jets 3, Lightning 2",Tampa Bay Lightning,60,64,40,2,3,3.24,2.1,1,2223
2110,1055," 2023-03-12 - Jets 3, Lightning 2",Winnipeg Jets,60,40,64,3,2,2.1,3.24,0,2223
2111,1056," 2023-03-12 - Wild 4, Coyotes 5",Arizona Coyotes,64.15,42,65,5,4,1.75,3,1,2223
2112,1056," 2023-03-12 - Wild 4, Coyotes 5",Minnesota Wild,64.15,65,42,4,5,3,1.75,0,2223
2113,1057," 2023-03-12 - Senators 1, Flames 5",Calgary Flames,60,87,48,5,1,5.31,2.42,1,2223
2114,1057," 2023-03-12 - Senators 1, Flames 5",Ottawa Senators,60,48,87,1,5,2.42,5.31,0,2223
2115,1058," 2023-03-12 - Predators 5, Ducks 4",Anaheim Ducks,61.2,55,58,4,5,2.88,2.96,1,2223
2116,1058," 2023-03-12 - Predators 5, Ducks 4",Nashville Predators,61.2,58,55,5,4,2.96,2.88,0,2223
2117,1059," 2023-03-13 - Sabres 4, Maple Leafs 3",Toronto Maple Leafs,60,49,55,3,4,2.04,3.83,1,2223
2118,1059," 2023-03-13 - Sabres 4, Maple Leafs 3",Buffalo Sabres,60,55,49,4,3,3.83,2.04,0,2223
2119,1060," 2023-03-13 - Avalanche 8, Canadiens 4",Montreal Canadiens,60,42,63,4,8,1.84,3.46,1,2223
2120,1060," 2023-03-13 - Avalanche 8, Canadiens 4",Colorado Avalanche,60,63,42,8,4,3.46,1.84,0,2223
2121,1061," 2023-03-13 - Stars 5, Kraken 2",Seattle Kraken,60,53,54,2,5,2.44,2.26,1,2223
2122,1061," 2023-03-13 - Stars 5, Kraken 2",Dallas Stars,60,54,53,5,2,2.26,2.44,0,2223
2123,1062," 2023-03-14 - Canadiens 6, Penguins 4",Pittsburgh Penguins,60,84,44,4,6,5.19,2.48,1,2223
2124,1062," 2023-03-14 - Canadiens 6, Penguins 4",Montreal Canadiens,60,44,84,6,4,2.48,5.19,0,2223
2125,1063," 2023-03-14 - Lightning 4, Devils 1",New Jersey Devils,60,59,56,1,4,2.38,1.76,1,2223
2126,1063," 2023-03-14 - Lightning 4, Devils 1",Tampa Bay Lightning,60,56,59,4,1,1.76,2.38,0,2223
2127,1064," 2023-03-14 - Golden Knights 5, Flyers 3",Philadelphia Flyers,60,68,48,3,5,3.96,3.76,1,2223
2128,1064," 2023-03-14 - Golden Knights 5, Flyers 3",Vegas Golden Knights,60,48,68,5,3,3.76,3.96,0,2223
2129,1065," 2023-03-14 - Capitals 3, Rangers 5",New York Rangers,60,62,62,5,3,4.71,2.44,1,2223
2130,1065," 2023-03-14 - Capitals 3, Rangers 5",Washington Capitals,60,62,62,3,5,2.44,4.71,0,2223
2131,1066," 2023-03-14 - Jets 3, Hurricanes 5",Carolina Hurricanes,60,52,39,5,3,2.71,1.66,1,2223
2132,1066," 2023-03-14 - Jets 3, Hurricanes 5",Winnipeg Jets,60,39,52,3,5,1.66,2.71,0,2223
2133,1067," 2023-03-14 - Red Wings 1, Predators 2",Nashville Predators,60,34,64,2,1,1.6,3.29,1,2223
2134,1067," 2023-03-14 - Red Wings 1, Predators 2",Detroit Red Wings,60,64,34,1,2,3.29,1.6,0,2223
2135,1068," 2023-03-14 - Bruins 3, Blackhawks 6",Chicago Blackhawks,60,44,63,6,3,3.93,3.38,1,2223
2136,1068," 2023-03-14 - Bruins 3, Blackhawks 6",Boston Bruins,60,63,44,3,6,3.38,3.93,0,2223
2137,1069," 2023-03-14 - Senators 3, Oilers 6",Edmonton Oilers,60,60,45,6,3,4.21,2.53,1,2223
2138,1069," 2023-03-14 - Senators 3, Oilers 6",Ottawa Senators,60,45,60,3,6,2.53,4.21,0,2223
2139,1070," 2023-03-14 - Flames 3, Coyotes 4",Arizona Coyotes,63.16666667,48,74,4,3,2.23,3.21,1,2223
2140,1070," 2023-03-14 - Flames 3, Coyotes 4",Calgary Flames,63.16666667,74,48,3,4,3.21,2.23,0,2223
2141,1071," 2023-03-14 - Stars 2, Canucks 5",Vancouver Canucks,60,37,61,5,2,2.24,2.81,1,2223
2142,1071," 2023-03-14 - Stars 2, Canucks 5",Dallas Stars,60,61,37,2,5,2.81,2.24,0,2223
2143,1072," 2023-03-14 - Blue Jackets 6, Sharks 5",San Jose Sharks,64.28333333,67,79,5,6,3.68,4.38,1,2223
2144,1072," 2023-03-14 - Blue Jackets 6, Sharks 5",Columbus Blue Jackets,64.28333333,79,67,6,5,4.38,3.68,0,2223
2145,1073," 2023-03-14 - Islanders 2, Kings 5",Los Angeles Kings,60,69,56,5,2,4.98,3.19,1,2223
2146,1073," 2023-03-14 - Islanders 2, Kings 5",New York Islanders,60,56,69,2,5,3.19,4.98,0,2223
2147,1074," 2023-03-15 - Sabres 4, Capitals 5",Washington Capitals,65,70,57,4,4,4.04,2.69,1,2223
2148,1074," 2023-03-15 - Sabres 4, Capitals 5",Buffalo Sabres,65,57,70,4,4,2.69,4.04,0,2223
2149,1075," 2023-03-15 - Avalanche 2, Maple Leafs 1",Toronto Maple Leafs,65,39,66,1,1,1.96,2.76,1,2223
2150,1075," 2023-03-15 - Avalanche 2, Maple Leafs 1",Colorado Avalanche,65,66,39,1,1,2.76,1.96,0,2223
2151,1076," 2023-03-15 - Wild 8, Blues 5",St Louis Blues,60,56,52,5,8,2.53,4.06,1,2223
2152,1076," 2023-03-15 - Wild 8, Blues 5",Minnesota Wild,60,52,56,8,5,4.06,2.53,0,2223
2153,1077," 2023-03-15 - Islanders 6, Ducks 3",Anaheim Ducks,60,40,61,3,6,1.44,2.43,1,2223
2154,1077," 2023-03-15 - Islanders 6, Ducks 3",New York Islanders,60,61,40,6,3,2.43,1.44,0,2223
2155,1078," 2023-03-16 - Avalanche 5, Senators 4",Ottawa Senators,60,66,58,4,5,4.69,3.37,1,2223
2156,1078," 2023-03-16 - Avalanche 5, Senators 4",Colorado Avalanche,60,58,66,5,4,3.37,4.69,0,2223
2157,1079," 2023-03-16 - Canadiens 5, Panthers 9",Florida Panthers,60,72,44,9,5,4.28,1.95,1,2223
2158,1079," 2023-03-16 - Canadiens 5, Panthers 9",Montreal Canadiens,60,44,72,5,9,1.95,4.28,0,2223
2159,1080," 2023-03-16 - Penguins 2, Rangers 4",New York Rangers,60,62,62,4,2,3.98,2.88,1,2223
2160,1080," 2023-03-16 - Penguins 2, Rangers 4",Pittsburgh Penguins,60,62,62,2,4,2.88,3.98,0,2223
2161,1081," 2023-03-16 - Lightning 4, Devils 3",New Jersey Devils,65,72,54,3,3,4.7,2.03,1,2223
2162,1081," 2023-03-16 - Lightning 4, Devils 3",Tampa Bay Lightning,65,54,72,3,3,2.03,4.7,0,2223
2163,1082," 2023-03-16 - Bruins 3, Jets 0",Winnipeg Jets,60,67,55,0,3,3.07,3.89,1,2223
2164,1082," 2023-03-16 - Bruins 3, Jets 0",Boston Bruins,60,55,67,3,0,3.89,3.07,0,2223
2165,1083," 2023-03-16 - Blackhawks 2, Predators 1",Nashville Predators,60,67,51,1,2,2.59,3.66,1,2223
2166,1083," 2023-03-16 - Blackhawks 2, Predators 1",Chicago Blackhawks,60,51,67,2,1,3.66,2.59,0,2223
2167,1084," 2023-03-16 - Stars 1, Oilers 4",Edmonton Oilers,60,56,49,4,1,5.12,2.88,1,2223
2168,1084," 2023-03-16 - Stars 1, Oilers 4",Dallas Stars,60,49,56,1,4,2.88,5.12,0,2223
2169,1085," 2023-03-16 - Flames 7, Golden Knights 2",Vegas Golden Knights,60,45,60,2,7,1.97,4.31,1,2223
2170,1085," 2023-03-16 - Flames 7, Golden Knights 2",Calgary Flames,60,60,45,7,2,4.31,1.97,0,2223
2171,1086," 2023-03-16 - Canucks 2, Coyotes 3",Arizona Coyotes,60,57,67,3,2,2.27,4.29,1,2223
2172,1086," 2023-03-16 - Canucks 2, Coyotes 3",Vancouver Canucks,60,67,57,2,3,4.29,2.27,0,2223
2173,1087," 2023-03-16 - Blue Jackets 1, Kings 4",Los Angeles Kings,60,63,55,4,1,3.03,2.32,1,2223
2174,1087," 2023-03-16 - Blue Jackets 1, Kings 4",Columbus Blue Jackets,60,55,63,1,4,2.32,3.03,0,2223
2175,1088," 2023-03-16 - Kraken 2, Sharks 1",San Jose Sharks,61.96666667,59,69,1,2,2.89,3.5,1,2223
2176,1088," 2023-03-16 - Kraken 2, Sharks 1",Seattle Kraken,61.96666667,69,59,2,1,3.5,2.89,0,2223
2177,1089," 2023-03-17 - Sabres 2, Flyers 5",Philadelphia Flyers,60,43,69,5,2,2.11,4.42,1,2223
2178,1089," 2023-03-17 - Sabres 2, Flyers 5",Buffalo Sabres,60,69,43,2,5,4.42,2.11,0,2223
2179,1090," 2023-03-17 - Hurricanes 2, Maple Leafs 5",Toronto Maple Leafs,60,40,79,5,2,2.01,3.89,1,2223
2180,1090," 2023-03-17 - Hurricanes 2, Maple Leafs 5",Carolina Hurricanes,60,79,40,2,5,3.89,2.01,0,2223
2181,1091," 2023-03-17 - Blues 5, Capitals 2",Washington Capitals,60,69,36,2,5,3.46,2.39,1,2223
2182,1091," 2023-03-17 - Blues 5, Capitals 2",St Louis Blues,60,36,69,5,2,2.39,3.46,0,2223
2183,1092," 2023-03-17 - Blue Jackets 4, Ducks 7",Anaheim Ducks,60,65,79,7,4,4.64,3.99,1,2223
2184,1092," 2023-03-17 - Blue Jackets 4, Ducks 7",Columbus Blue Jackets,60,79,65,4,7,3.99,4.64,0,2223
2185,1093," 2023-03-18 - Avalanche 5, Red Wings 1",Detroit Red Wings,60,57,45,1,5,2.7,1.97,1,2223
2186,1093," 2023-03-18 - Avalanche 5, Red Wings 1",Colorado Avalanche,60,45,57,5,1,1.97,2.7,0,2223
2187,1094," 2023-03-18 - Bruins 5, Wild 2",Minnesota Wild,60,57,59,2,5,3.25,2.97,1,2223
2188,1094," 2023-03-18 - Bruins 5, Wild 2",Boston Bruins,60,59,57,5,2,2.97,3.25,0,2223
2189,1095," 2023-03-18 - Jets 3, Predators 2",Nashville Predators,60.91666667,42,68,2,3,1.21,3.08,1,2223
2190,1095," 2023-03-18 - Jets 3, Predators 2",Winnipeg Jets,60.91666667,68,42,3,2,3.08,1.21,0,2223
2191,1096," 2023-03-18 - Oilers 6, Kraken 4",Seattle Kraken,60,63,42,4,6,3.65,2.47,1,2223
2192,1096," 2023-03-18 - Oilers 6, Kraken 4",Edmonton Oilers,60,42,63,6,4,2.47,3.65,0,2223
2193,1097," 2023-03-18 - Hurricanes 5, Flyers 4",Philadelphia Flyers,60.46666667,46,71,4,5,3.45,2.98,1,2223
