team_game_id,game_id,team,toi,cf,ca,gf,ga,is_home,season
4152,2076,Vegas Golden Knights,60,48,58,4,2,0,2425
4153,2077,Minnesota Wild,60,57,45,0,4,1,2425
4154,2077,Utah Hockey Club,60,45,57,4,0,0,2425
4155,2078,Calgary Flames,60,55,77,5,2,1,2425
4156,2078,Buffalo Sabres,60,77,55,2,5,0,2425
4157,2079,Edmonton Oilers,60,64,54,6,2,1,2425
4158,2079,Vancouver Canucks,60,54,64,2,6,0,2425
4159,2080,Anaheim Ducks,60,59,66,5,1,1,2425
4160,2080,Pittsburgh Penguins,60,66,59,1,5,0,2425
4161,2081,Seattle Kraken,60,59,62,0,3,1,2425
4162,2081,Washington Capitals,60,62,59,3,0,0,2425
4163,2082,San Jose Sharks,60,61,68,5,6,1,2425
4164,2082,Nashville Predators,60,68,61,6,5,0,2425
4165,2083,New York Islanders,60,57,66,3,1,1,2425
4166,2083,Philadelphia Flyers,60,66,57,1,3,0,2425
4167,2084,Chicago Blackhawks,60.96666667,42,64,3,4,1,2425
4168,2084,Tampa Bay Lightning,60.96666667,64,42,4,3,0,2425
4169,2085,Dallas Stars,60,69,57,4,3,1,2425
4170,2085,Vegas Golden Knights,60,57,69,3,4,0,2425
4171,2086,Winnipeg Jets,60,74,48,5,2,1,2425
4172,2086,Utah Hockey Club,60,48,74,2,5,0,2425
4173,2087,Boston Bruins,60,36,69,3,1,1,2425
4174,2087,Colorado Avalanche,60,69,36,1,3,0,2425
4175,2088,Edmonton Oilers,60,58,74,3,2,1,2425
4176,2088,Buffalo Sabres,60,74,58,2,3,0,2425
4177,2089,Seattle Kraken,60,46,69,4,1,1,2425
4178,2089,Pittsburgh Penguins,60,69,46,1,4,0,2425
4179,2090,Montreal Canadiens,64.1,70,95,3,4,1,2425
4180,2090,New Jersey Devils,64.1,95,70,4,3,0,2425
4181,2091,Ottawa Senators,60,47,63,2,1,1,2425
4182,2091,Toronto Maple Leafs,60,63,47,1,2,0,2425
4183,2092,Detroit Red Wings,60,54,64,2,0,1,2425
4184,2092,Tampa Bay Lightning,60,64,54,0,2,0,2425
4185,2093,Columbus Blue Jackets,63.75,49,75,3,2,1,2425
4186,2093,Los Angeles Kings,63.75,75,49,2,3,0,2425
4187,2094,St Louis Blues,60,70,42,0,2,1,2425
4188,2094,Dallas Stars,60,42,70,2,0,0,2425
4189,2095,Minnesota Wild,60,50,59,4,5,1,2425
4190,2095,Calgary Flames,60,59,50,5,4,0,2425
4191,2096,New York Islanders,62.05,57,67,3,2,1,2425
4192,2096,Carolina Hurricanes,62.05,67,57,2,3,0,2425
4193,2097,Vancouver Canucks,60,57,71,2,1,1,2425
4194,2097,Washington Capitals,60,71,57,1,2,0,2425
4195,2098,Anaheim Ducks,60,67,87,5,2,1,2425
4196,2098,Nashville Predators,60,87,67,2,5,0,2425
4197,2099,San Jose Sharks,60,43,68,2,7,1,2425
4198,2099,Florida Panthers,60,68,43,7,2,0,2425
4199,2100,New York Rangers,60,74,61,4,5,1,2425
4200,2100,Colorado Avalanche,60,61,74,5,4,0,2425
4201,2101,Ottawa Senators,60,46,67,3,1,1,2425
4202,2101,Utah Hockey Club,60,67,46,1,3,0,2425
4203,2102,Winnipeg Jets,60,55,53,5,2,1,2425
4204,2102,Calgary Flames,60,53,55,2,5,0,2425
4205,2103,Chicago Blackhawks,60,55,49,2,4,1,2425
4206,2103,Minnesota Wild,60,49,55,4,2,0,2425
4207,2104,Vegas Golden Knights,60,61,77,4,1,1,2425
4208,2104,Florida Panthers,60,77,61,1,4,0,2425
4209,2105,Detroit Red Wings,60,57,76,5,2,1,2425
4210,2105,Los Angeles Kings,60,76,57,2,5,0,2425
4211,2106,Philadelphia Flyers,60,44,72,4,2,1,2425
4212,2106,New Jersey Devils,60,72,44,2,4,0,2425
4213,2107,St Louis Blues,60,56,60,2,5,1,2425
4214,2107,Vancouver Canucks,60,60,56,5,2,0,2425
4215,2108,Edmonton Oilers,60,60,52,4,2,1,2425
4216,2108,Seattle Kraken,60,52,60,2,4,0,2425
4217,2109,San Jose Sharks,60,54,82,2,1,1,2425
4218,2109,Pittsburgh Penguins,60,82,54,1,2,0,2425
4219,2110,Buffalo Sabres,60,59,68,7,2,1,2425
4220,2110,Boston Bruins,60,68,59,2,7,0,2425
4221,2111,Montreal Canadiens,60,59,61,1,4,1,2425
4222,2111,Winnipeg Jets,60,61,59,4,1,0,2425
4223,2112,Tampa Bay Lightning,60,66,47,1,4,1,2425
4224,2112,Chicago Blackhawks,60,47,66,4,1,0,2425
4225,2113,New York Rangers,60,59,47,0,4,1,2425
4226,2113,Carolina Hurricanes,60,47,59,4,0,0,2425
4227,2114,New York Islanders,60,54,85,5,2,1,2425
4228,2114,Colorado Avalanche,60,85,54,2,5,0,2425
4229,2115,Calgary Flames,60,69,51,1,3,1,2425
4230,2115,Washington Capitals,60,51,69,3,1,0,2425
4231,2116,Vegas Golden Knights,60.33333333,64,60,3,4,1,2425
4232,2116,Dallas Stars,60.33333333,60,64,4,3,0,2425
4233,2117,Seattle Kraken,60,65,46,4,6,1,2425
4234,2117,Anaheim Ducks,60,46,65,6,4,0,2425
4235,2118,Toronto Maple Leafs,60,74,45,1,3,1,2425
4236,2118,Minnesota Wild,60,45,74,3,1,0,2425
4237,2119,Florida Panthers,60,58,66,3,0,1,2425
4238,2119,Los Angeles Kings,60,66,58,0,3,0,2425
4239,2120,New Jersey Devils,60,63,53,5,0,1,2425
4240,2120,Philadelphia Flyers,60,53,63,0,5,0,2425
4241,2121,Nashville Predators,60,58,40,1,3,1,2425
4242,2121,Vancouver Canucks,60,40,58,3,1,0,2425
4243,2122,Utah Hockey Club,63.9,63,68,2,3,1,2425
4244,2122,Pittsburgh Penguins,63.9,68,63,3,2,0,2425
4245,2123,Boston Bruins,60,67,52,2,6,1,2425
4246,2123,Winnipeg Jets,60,52,67,6,2,0,2425
4247,2124,Montreal Canadiens,60,59,58,0,4,1,2425
4248,2124,Minnesota Wild,60,58,59,4,0,0,2425
4249,2125,Ottawa Senators,61.76666667,50,59,5,4,1,2425
4250,2125,Washington Capitals,61.76666667,59,50,4,5,0,2425
4251,2126,Tampa Bay Lightning,60,63,55,3,0,1,2425
4252,2126,Los Angeles Kings,60,55,63,0,3,0,2425
4253,2127,Philadelphia Flyers,60,67,47,0,3,1,2425
4254,2127,New York Islanders,60,47,67,3,0,0,2425
4255,2128,Carolina Hurricanes,60,54,41,3,2,1,2425
4256,2128,Chicago Blackhawks,60,41,54,2,3,0,2425
4257,2129,Calgary Flames,60,60,74,4,1,1,2425
4258,2129,Anaheim Ducks,60,74,60,1,4,0,2425
4259,2130,Edmonton Oilers,65,82,67,2,2,1,2425
4260,2130,Detroit Red Wings,65,67,82,2,2,0,2425
4261,2131,Vegas Golden Knights,60.86666667,57,47,1,2,1,2425
4262,2131,Columbus Blue Jackets,60.86666667,47,57,2,1,0,2425
4263,2132,Seattle Kraken,60,61,62,6,2,1,2425
4264,2132,San Jose Sharks,60,62,61,2,6,0,2425
4265,2133,Buffalo Sabres,60,46,62,4,3,1,2425
4266,2133,Nashville Predators,60,62,46,3,4,0,2425
4267,2134,Dallas Stars,60,44,59,5,3,1,2425
4268,2134,Vancouver Canucks,60,59,44,3,5,0,2425
4269,2135,Colorado Avalanche,60,61,44,5,0,1,2425
4270,2135,St Louis Blues,60,44,61,0,5,0,2425
4271,2136,Utah Hockey Club,61.01666667,88,47,2,3,1,2425
4272,2136,Columbus Blue Jackets,61.01666667,47,88,3,2,0,2425
4273,2137,Florida Panthers,60,88,45,5,1,1,2425
4274,2137,Chicago Blackhawks,60,45,88,1,5,0,2425
4275,2138,Boston Bruins,60,66,63,6,3,1,2425
4276,2138,New York Rangers,60,63,66,3,6,0,2425
4277,2139,Ottawa Senators,60,78,35,6,0,1,2425
4278,2139,Minnesota Wild,60,35,78,0,6,0,2425
4279,2140,Tampa Bay Lightning,60.55,71,59,2,3,1,2425
4280,2140,New York Islanders,60.55,59,71,3,2,0,2425
4281,2141,Pittsburgh Penguins,60,70,57,3,0,1,2425
4282,2141,Nashville Predators,60,57,70,0,3,0,2425
4283,2142,Washington Capitals,61.95,55,63,4,5,1,2425
4284,2142,Winnipeg Jets,61.95,63,55,5,4,0,2425
4285,2143,Carolina Hurricanes,60,76,54,2,4,1,2425
4286,2143,Los Angeles Kings,60,54,76,4,2,0,2425
4287,2144,Edmonton Oilers,60,91,44,3,4,1,2425
4288,2144,Toronto Maple Leafs,60,44,91,4,3,0,2425
4289,2145,Calgary Flames,60,79,51,1,3,1,2425
4290,2145,Detroit Red Wings,60,51,79,3,1,0,2425
4291,2146,Buffalo Sabres,60,67,67,4,3,1,2425
4292,2146,New Jersey Devils,60,67,67,3,4,0,2425
4293,2147,Colorado Avalanche,60,62,46,2,0,1,2425
4294,2147,Philadelphia Flyers,60,46,62,0,2,0,2425
4295,2148,Anaheim Ducks,60,57,51,3,2,1,2425
4296,2148,Montreal Canadiens,60,51,57,2,3,0,2425
4297,2149,Florida Panthers,60,65,65,6,3,1,2425
4298,2149,New York Islanders,60,65,65,3,6,0,2425
4299,2150,New York Rangers,60,52,69,4,2,1,2425
4300,2150,Vegas Golden Knights,60,69,52,2,4,0,2425
4301,2151,Dallas Stars,60,72,64,5,3,1,2425
4302,2151,Columbus Blue Jackets,60,64,72,3,5,0,2425
4303,2152,Utah Hockey Club,60,44,59,1,2,1,2425
4304,2152,St Louis Blues,60,59,44,2,1,0,2425
4305,2153,Vancouver Canucks,64.3,59,46,2,3,1,2425
4306,2153,Detroit Red Wings,64.3,46,59,3,2,0,2425
4307,2154,Seattle Kraken,60,72,61,2,3,1,2425
4308,2154,Calgary Flames,60,61,72,3,2,0,2425
4309,2155,Nashville Predators,60,47,65,2,5,1,2425
4310,2155,Ottawa Senators,60,65,47,5,2,0,2425
4311,2156,Boston Bruins,60,67,70,3,0,1,2425
4312,2156,Minnesota Wild,60,70,67,0,3,0,2425
4313,2157,Buffalo Sabres,60,55,64,3,2,1,2425
4314,2157,Columbus Blue Jackets,60,64,55,2,3,0,2425
4315,2158,Tampa Bay Lightning,60,78,48,4,3,1,2425
4316,2158,Ottawa Senators,60,48,78,3,4,0,2425
4317,2159,Pittsburgh Penguins,65,58,56,2,2,1,2425
4318,2159,New Jersey Devils,65,56,58,2,2,0,2425
4319,2160,Washington Capitals,60,45,70,6,3,1,2425
4320,2160,Florida Panthers,60,70,45,3,6,0,2425
4321,2161,New York Islanders,60,40,61,2,1,1,2425
4322,2161,Vegas Golden Knights,60,61,40,1,2,0,2425
4323,2162,St Louis Blues,62.55,48,73,2,3,1,2425
4324,2162,Edmonton Oilers,62.55,73,48,3,2,0,2425
4325,2163,Winnipeg Jets,60,47,72,3,0,1,2425
4326,2163,Carolina Hurricanes,60,72,47,0,3,0,2425
4327,2164,Calgary Flames,60,62,62,3,6,1,2425
4328,2164,Toronto Maple Leafs,60,62,62,6,3,0,2425
4329,2165,Utah Hockey Club,64.98333333,90,47,3,2,1,2425
4330,2165,Philadelphia Flyers,64.98333333,47,90,2,3,0,2425
4331,2166,Vancouver Canucks,60,60,58,3,0,1,2425
4332,2166,Colorado Avalanche,60,58,60,0,3,0,2425
4333,2167,Anaheim Ducks,60,59,56,2,1,1,2425
4334,2167,Dallas Stars,60,56,59,1,2,0,2425
4335,2168,Seattle Kraken,65,53,78,4,4,1,2425
4336,2168,Detroit Red Wings,65,78,53,4,4,0,2425
4337,2169,San Jose Sharks,60,70,63,3,4,1,2425
4338,2169,Montreal Canadiens,60,63,70,4,3,0,2425
4339,2170,New York Rangers,60,49,52,3,2,1,2425
4340,2170,Boston Bruins,60,52,49,2,3,0,2425
4341,2171,Chicago Blackhawks,61.6,65,56,3,4,1,2425
4342,2171,Edmonton Oilers,61.6,56,65,4,3,0,2425
4343,2172,Los Angeles Kings,60,75,43,6,3,1,2425
4344,2172,Montreal Canadiens,60,43,75,3,6,0,2425
4345,2173,Tampa Bay Lightning,60,69,66,5,1,1,2425
4346,2173,Ottawa Senators,60,66,69,1,5,0,2425
4347,2174,New Jersey Devils,60,40,71,1,3,1,2425
4348,2174,Vegas Golden Knights,60,71,40,3,1,0,2425
4349,2175,Philadelphia Flyers,60,54,38,3,4,1,2425
4350,2175,Washington Capitals,60,38,54,4,3,0,2425
4351,2176,Columbus Blue Jackets,64.45,54,79,2,3,1,2425
4352,2176,Utah Hockey Club,64.45,79,54,3,2,0,2425
4353,2177,St Louis Blues,60,39,65,2,3,1,2425
4354,2177,Florida Panthers,60,65,39,3,2,0,2425
4355,2178,Minnesota Wild,60,42,92,2,1,1,2425
4356,2178,Carolina Hurricanes,60,92,42,1,2,0,2425
4357,2179,Calgary Flames,60,50,69,2,4,1,2425
4358,2179,Colorado Avalanche,60,69,50,4,2,0,2425
4359,2180,Seattle Kraken,60,72,56,1,3,1,2425
4360,2180,Toronto Maple Leafs,60,56,72,3,1,0,2425
4361,2181,San Jose Sharks,60.55,56,61,1,2,1,2425
4362,2181,Vancouver Canucks,60.55,61,56,2,1,0,2425
4363,2182,New York Rangers,60,60,57,2,3,1,2425
4364,2182,Pittsburgh Penguins,60,57,60,3,2,0,2425
4365,2183,Winnipeg Jets,60,52,74,4,3,1,2425
4366,2183,New York Islanders,60,74,52,3,4,0,2425
4367,2184,Chicago Blackhawks,60,48,69,6,2,1,2425
4368,2184,Nashville Predators,60,69,48,2,6,0,2425
4369,2185,Edmonton Oilers,60,61,59,4,5,1,2425
4370,2185,Colorado Avalanche,60,59,61,5,4,0,2425
4371,2186,Los Angeles Kings,65,82,68,4,4,1,2425
4372,2186,Dallas Stars,65,68,82,4,4,0,2425
4373,2187,Montreal Canadiens,60,68,51,0,4,1,2425
4374,2187,New Jersey Devils,60,51,68,4,0,0,2425
4375,2188,Detroit Red Wings,60,74,42,3,6,1,2425
4376,2188,Tampa Bay Lightning,60,42,74,6,3,0,2425
4377,2189,Carolina Hurricanes,60,65,74,7,3,1,2425
4378,2189,Utah Hockey Club,60,74,65,3,7,0,2425
4379,2190,Boston Bruins,60,51,73,3,4,1,2425
4380,2190,Vegas Golden Knights,60,73,51,4,3,0,2425
4381,2191,Florida Panthers,60,86,44,5,1,1,2425
4382,2191,Ottawa Senators,60,44,86,1,5,0,2425
4383,2192,Philadelphia Flyers,60,49,91,3,2,1,2425
4384,2192,Pittsburgh Penguins,60,91,49,2,3,0,2425
4385,2193,Columbus Blue Jackets,60,54,74,3,4,1,2425
4386,2193,New York Rangers,60,74,54,4,3,0,2425
4387,2194,St Louis Blues,65,71,43,5,5,1,2425
4388,2194,Chicago Blackhawks,65,43,71,5,5,0,2425
4389,2195,Vancouver Canucks,60,64,59,2,1,1,2425
4390,2195,Toronto Maple Leafs,60,59,64,1,2,0,2425
4391,2196,Nashville Predators,60,47,77,6,4,1,2425
4392,2196,Buffalo Sabres,60,77,47,4,6,0,2425
4393,2197,Minnesota Wild,60,71,66,6,3,1,2425
4394,2197,New York Islanders,60,66,71,3,6,0,2425
4395,2198,Calgary Flames,62.96666667,64,64,2,3,1,2425
4396,2198,Seattle Kraken,62.96666667,64,64,3,2,0,2425
4397,2199,Los Angeles Kings,65,83,67,1,1,1,2425
4398,2199,Anaheim Ducks,65,67,83,1,1,0,2425
4399,2200,San Jose Sharks,60,63,68,3,8,1,2425
4400,2200,Dallas Stars,60,68,63,8,3,0,2425
4401,2201,Washington Capitals,65,67,61,4,4,1,2425
4402,2201,Utah Hockey Club,65,61,67,4,4,0,2425
4403,2202,Montreal Canadiens,60,84,45,3,5,1,2425
4404,2202,Tampa Bay Lightning,60,45,84,5,3,0,2425
4405,2203,Philadelphia Flyers,60,50,53,6,3,1,2425
4406,2203,Edmonton Oilers,60,53,50,3,6,0,2425
4407,2204,Pittsburgh Penguins,60,77,65,3,8,1,2425
4408,2204,Washington Capitals,60,65,77,8,3,0,2425
4409,2205,Detroit Red Wings,63.58333333,59,73,3,4,1,2425
4410,2205,Minnesota Wild,63.58333333,73,59,4,3,0,2425
4411,2206,Buffalo Sabres,60,53,66,8,2,1,2425
4412,2206,New York Rangers,60,66,53,2,8,0,2425
4413,2207,Florida Panthers,60,64,45,1,2,1,2425
4414,2207,Seattle Kraken,60,45,64,2,1,0,2425
4415,2208,New Jersey Devils,60,81,51,2,4,1,2425
4416,2208,Dallas Stars,60,51,81,4,2,0,2425
4417,2209,Nashville Predators,60,41,67,2,1,1,2425
4418,2209,Colorado Avalanche,60,67,41,1,2,0,2425
4419,2210,Boston Bruins,63.65,62,56,2,3,1,2425
4420,2210,Anaheim Ducks,63.65,56,62,3,2,0,2425
4421,2211,Toronto Maple Leafs,60,37,80,6,3,1,2425
4422,2211,Carolina Hurricanes,60,80,37,3,6,0,2425
4423,2212,Ottawa Senators,60,63,57,2,5,1,2425
4424,2212,Montreal Canadiens,60,57,63,5,2,0,2425
4425,2213,Columbus Blue Jackets,60,42,52,5,1,1,2425
4426,2213,Chicago Blackhawks,60,52,42,1,5,0,2425
4427,2214,St Louis Blues,65,57,50,3,3,1,2425
4428,2214,Winnipeg Jets,65,50,57,3,3,0,2425
4429,2215,Los Angeles Kings,60,67,69,5,3,1,2425
4430,2215,Utah Hockey Club,60,69,67,3,5,0,2425
4431,2216,Vegas Golden Knights,60,72,71,3,1,1,2425
4432,2216,Vancouver Canucks,60,71,72,1,3,0,2425
4433,2217,Washington Capitals,60,66,47,7,3,1,2425
4434,2217,Edmonton Oilers,60,47,66,3,7,0,2425
4435,2218,Pittsburgh Penguins,60,82,41,3,5,1,2425
4436,2218,New York Rangers,60,41,82,5,3,0,2425
4437,2219,Detroit Red Wings,64,70,54,5,4,1,2425
4438,2219,Anaheim Ducks,64,54,70,4,5,0,2425
4439,2220,Tampa Bay Lightning,60,51,63,4,1,1,2425
4440,2220,Seattle Kraken,60,63,51,1,4,0,2425
4441,2221,St Louis Blues,60,51,62,3,1,1,2425
4442,2221,Colorado Avalanche,60,62,51,1,3,0,2425
4443,2222,Nashville Predators,60,84,52,0,5,1,2425
4444,2222,New Jersey Devils,60,52,84,5,0,0,2425
4445,2223,Chicago Blackhawks,60,54,65,2,5,1,2425
4446,2223,Toronto Maple Leafs,60,65,54,5,2,0,2425
4447,2224,New York Islanders,60,68,70,3,4,1,2425
4448,2224,Dallas Stars,60,70,68,4,3,0,2425
4449,2225,Calgary Flames,60,73,75,3,2,1,2425
4450,2225,San Jose Sharks,60,75,73,2,3,0,2425
4451,2226,Utah Hockey Club,60,59,51,2,1,1,2425
4452,2226,Vancouver Canucks,60,51,59,1,2,0,2425
4453,2227,Winnipeg Jets,61.55,77,39,2,1,1,2425
4454,2227,San Jose Sharks,61.55,39,77,1,2,0,2425
4455,2228,Los Angeles Kings,60,57,52,5,2,1,2425
4456,2228,Vegas Golden Knights,60,52,57,2,5,0,2425
4457,2229,Boston Bruins,64.13333333,68,63,4,5,1,2425
4458,2229,Toronto Maple Leafs,64.13333333,63,68,5,4,0,2425
4459,2230,Buffalo Sabres,60,84,43,3,2,1,2425
4460,2230,Anaheim Ducks,60,43,84,2,3,0,2425
4461,2231,Montreal Canadiens,60,39,68,4,0,1,2425
4462,2231,Carolina Hurricanes,60,68,39,0,4,0,2425
4463,2232,Tampa Bay Lightning,60,67,36,4,1,1,2425
4464,2232,Edmonton Oilers,60,36,67,1,4,0,2425
4465,2233,Philadelphia Flyers,60,57,50,6,1,1,2425
4466,2233,Pittsburgh Penguins,60,50,57,1,6,0,2425
4467,2234,Washington Capitals,60,83,56,1,3,1,2425
4468,2234,Calgary Flames,60,56,83,3,1,0,2425
4469,2235,Columbus Blue Jackets,60,55,66,6,4,1,2425
4470,2235,Dallas Stars,60,66,55,4,6,0,2425
4471,2236,New York Islanders,60,82,46,1,5,1,2425
4472,2236,New York Rangers,60,46,82,5,1,0,2425
4473,2237,St Louis Blues,60,46,48,7,2,1,2425
4474,2237,Seattle Kraken,60,48,46,2,7,0,2425
4475,2238,Nashville Predators,60,40,65,1,4,1,2425
4476,2238,Florida Panthers,60,65,40,4,1,0,2425
4477,2239,Minnesota Wild,60,63,42,2,3,1,2425
4478,2239,Detroit Red Wings,60,42,63,3,2,0,2425
4479,2240,Utah Hockey Club,60,93,39,2,1,1,2425
4480,2240,Chicago Blackhawks,60,39,93,1,2,0,2425
4481,2241,Ottawa Senators,60,55,69,1,4,1,2425
4482,2241,Winnipeg Jets,60,69,55,4,1,0,2425
4483,2242,Colorado Avalanche,60,74,51,5,1,1,2425
4484,2242,New Jersey Devils,60,51,74,1,5,0,2425
4485,2243,Los Angeles Kings,64.43333333,75,43,2,3,1,2425
4486,2243,Vancouver Canucks,64.43333333,43,75,3,2,0,2425
4487,2244,Boston Bruins,60,93,58,1,2,1,2425
4488,2244,New York Islanders,60,58,93,2,1,0,2425
4489,2245,Montreal Canadiens,63.35,59,66,4,3,1,2425
4490,2245,San Jose Sharks,63.35,66,59,3,4,0,2425
4491,2246,Detroit Red Wings,60,54,70,2,5,1,2425
4492,2246,Columbus Blue Jackets,60,70,54,5,2,0,2425
4493,2247,Tampa Bay Lightning,60,49,69,3,0,1,2425
4494,2247,Calgary Flames,60,69,49,0,3,0,2425
4495,2248,Florida Panthers,60,69,55,4,3,1,2425
4496,2248,Edmonton Oilers,60,55,69,3,4,0,2425
4497,2249,Pittsburgh Penguins,61.05,57,62,5,4,1,2425
4498,2249,Philadelphia Flyers,61.05,62,57,4,5,0,2425
4499,2250,Washington Capitals,60,51,39,2,5,1,2425
4500,2250,St Louis Blues,60,39,51,5,2,0,2425
4501,2251,Carolina Hurricanes,60,79,41,5,2,1,2425
4502,2251,Buffalo Sabres,60,41,79,2,5,0,2425
4503,2252,Nashville Predators,60,54,63,2,1,1,2425
4504,2252,Winnipeg Jets,60,63,54,1,2,0,2425
4505,2253,Utah Hockey Club,60,67,44,6,1,1,2425
4506,2253,Minnesota Wild,60,44,67,1,6,0,2425
4507,2254,Vegas Golden Knights,60,61,47,7,5,1,2425
4508,2254,Chicago Blackhawks,60,47,61,5,7,0,2425
4509,2255,Anaheim Ducks,60,54,50,5,2,1,2425
4510,2255,Vancouver Canucks,60,50,54,2,5,0,2425
4511,2256,New York Rangers,60,78,39,2,3,1,2425
4512,2256,Toronto Maple Leafs,60,39,78,3,2,0,2425
4513,2257,Dallas Stars,60,62,77,6,2,1,2425
4514,2257,Los Angeles Kings,60,77,62,2,6,0,2425
4515,2258,Colorado Avalanche,60,73,54,5,2,1,2425
4516,2258,Minnesota Wild,60,54,73,2,5,0,2425
4517,2259,Columbus Blue Jackets,60,45,84,5,3,1,2425
4518,2259,Detroit Red Wings,60,84,45,3,5,0,2425
4519,2260,New York Islanders,60,70,56,7,4,1,2425
4520,2260,Nashville Predators,60,56,70,4,7,0,2425
4521,2261,Washington Capitals,60,61,32,1,3,1,2425
4522,2261,Tampa Bay Lightning,60,32,61,3,1,0,2425
4523,2262,Florida Panthers,60,76,42,3,0,1,2425
4524,2262,Calgary Flames,60,42,76,0,3,0,2425
4525,2263,Pittsburgh Penguins,60,70,44,2,3,1,2425
4526,2263,Boston Bruins,60,44,70,3,2,0,2425
4527,2264,Buffalo Sabres,60,68,57,2,4,1,2425
4528,2264,Montreal Canadiens,60,57,68,4,2,0,2425
4529,2265,Ottawa Senators,60,66,72,5,3,1,2425
4530,2265,San Jose Sharks,60,72,66,3,5,0,2425
4531,2266,Carolina Hurricanes,60,68,61,1,3,1,2425
4532,2266,Edmonton Oilers,60,61,68,3,1,0,2425
4533,2267,Winnipeg Jets,65,73,61,1,1,1,2425
4534,2267,Philadelphia Flyers,65,61,73,1,1,0,2425
4535,2268,St Louis Blues,60,57,63,4,1,1,2425
4536,2268,Los Angeles Kings,60,63,57,1,4,0,2425
4537,2269,Utah Hockey Club,60,62,61,1,3,1,2425
4538,2269,New Jersey Devils,60,61,62,3,1,0,2425
4539,2270,Anaheim Ducks,60,64,49,3,6,1,2425
4540,2270,Chicago Blackhawks,60,49,64,6,3,0,2425
4541,2271,Seattle Kraken,60,56,73,6,3,1,2425
4542,2271,Vancouver Canucks,60,73,56,3,6,0,2425
4543,2272,Pittsburgh Penguins,61,69,63,5,6,1,2425
4544,2272,Toronto Maple Leafs,61,63,69,6,5,0,2425
4545,2273,Minnesota Wild,60,47,49,1,0,1,2425
4546,2273,Boston Bruins,60,49,47,0,1,0,2425
4547,2274,Carolina Hurricanes,63.26666667,79,46,2,1,1,2425
4548,2274,Calgary Flames,63.26666667,46,79,1,2,0,2425
4549,2275,Dallas Stars,60,39,70,6,3,1,2425
4550,2275,St Louis Blues,60,70,39,3,6,0,2425
4551,2276,New York Rangers,60,59,74,4,0,1,2425
4552,2276,Nashville Predators,60,74,59,0,4,0,2425
4553,2277,Vegas Golden Knights,60,56,52,2,0,1,2425
4554,2277,New Jersey Devils,60,52,56,0,2,0,2425
4555,2278,Washington Capitals,65,69,87,4,4,1,2425
4556,2278,Ottawa Senators,65,87,69,4,4,0,2425
4557,2279,Montreal Canadiens,61.35,43,87,4,3,1,2425
4558,2279,Buffalo Sabres,61.35,87,43,3,4,0,2425
4559,2280,Florida Panthers,60,62,67,2,1,1,2425
4560,2280,Tampa Bay Lightning,60,67,62,1,2,0,2425
4561,2281,New York Rangers,60,61,55,4,0,1,2425
4562,2281,New York Islanders,60,55,61,0,4,0,2425
4563,2282,Toronto Maple Leafs,65,76,57,2,2,1,2425
4564,2282,San Jose Sharks,65,57,76,2,2,0,2425
4565,2283,Chicago Blackhawks,60,44,81,5,1,1,2425
4566,2283,Los Angeles Kings,60,81,44,1,5,0,2425
4567,2284,Boston Bruins,60,51,64,3,6,1,2425
4568,2284,Nashville Predators,60,64,51,6,3,0,2425
4569,2285,Buffalo Sabres,60,55,64,2,6,1,2425
4570,2285,San Jose Sharks,60,64,55,6,2,0,2425
4571,2286,Detroit Red Wings,60,51,77,1,2,1,2425
4572,2286,Carolina Hurricanes,60,77,51,2,1,0,2425
4573,2287,Tampa Bay Lightning,60,74,72,6,2,1,2425
4574,2287,Columbus Blue Jackets,60,72,74,2,6,0,2425
4575,2288,Philadelphia Flyers,60,63,66,3,6,1,2425
4576,2288,Calgary Flames,60,66,63,6,3,0,2425
4577,2289,New York Islanders,60,54,75,3,2,1,2425
4578,2289,Winnipeg Jets,60,75,54,2,3,0,2425
4579,2290,Dallas Stars,60,43,54,4,3,1,2425
4580,2290,New Jersey Devils,60,54,43,3,4,0,2425
4581,2291,Colorado Avalanche,60,54,60,4,1,1,2425
4582,2291,Pittsburgh Penguins,60,60,54,1,4,0,2425
4583,2292,Edmonton Oilers,60,71,45,2,6,1,2425
4584,2292,Anaheim Ducks,60,45,71,6,2,0,2425
4585,2293,Seattle Kraken,60,80,44,3,4,1,2425
4586,2293,Minnesota Wild,60,44,80,4,3,0,2425
4587,2294,New York Rangers,64.11666667,58,61,2,3,1,2425
4588,2294,Washington Capitals,64.11666667,61,58,3,2,0,2425
4589,2295,Chicago Blackhawks,60.76666667,48,56,3,4,1,2425
4590,2295,Ottawa Senators,60.76666667,56,48,4,3,0,2425
4591,2296,Vegas Golden Knights,60,65,65,5,2,1,2425
4592,2296,Toronto Maple Leafs,60,65,65,2,5,0,2425
4593,2297,Vancouver Canucks,60,59,45,3,2,1,2425
4594,2297,Anaheim Ducks,60,45,59,2,3,0,2425
4595,2298,Los Angeles Kings,65,56,69,2,2,1,2425
4596,2298,St Louis Blues,65,69,56,2,2,0,2425
4597,2299,Detroit Red Wings,60,72,48,2,4,1,2425
4598,2299,Utah Hockey Club,60,48,72,4,2,0,2425
4599,2300,Tampa Bay Lightning,60,49,57,6,5,1,2425
4600,2300,Buffalo Sabres,60,57,49,5,6,0,2425
4601,2301,Florida Panthers,60,69,41,3,0,1,2425
4602,2301,Columbus Blue Jackets,60,41,69,0,3,0,2425
