replay id;replay title;map;date;result;team name;opposing team name;player name;car id;car name;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;percentage most back;time most forward;percentage most forward;time in front of ball;percentage in front of ball;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;avg distance to team mates;demos inflicted;demos taken
b2827f42-5629-49ea-84ae-ba7e41c0b289;2025-01-10.17.32 Gawfs Private Loss;DFH Stadium;2025-01-10 17:32:33;loss;RRG;DIGNITAS;Gawfs;4284;Fennec;396;1;0;3;1;12;3;2;100;437;44.29;2576;1869;707;22;63;768;470;298;5;27;48.18;47;397;222;45;1564;524409;161.11;44.89;146.46;40.81;51.33;14.3;197.19;54.94;123.57;34.43;38.13;10.62;7.81;0.09;89;138.4;38.23;103.3;28.54;101.64;28.32;257.26;71.68;101.64;28.32;225.51;62.84;133.38;37.16;176.79;49.26;103.23;28.76;78.88;21.98;2707;2504;2907;3522;3;1
b2827f42-5629-49ea-84ae-ba7e41c0b289;2025-01-10.17.32 Gawfs Private Loss;DFH Stadium;2025-01-10 17:32:33;loss;RRG;DIGNITAS;Rysfox.;4284;Fennec;425;0;1;3;2;12;3;1;0;419;40.3;2305;1544;761;18;66;378;87;291;1;23;44;27.89;384;280;32;1564;517244;162.42;45.66;139.42;39.2;53.85;15.14;185.72;52.21;130.46;36.68;39.51;11.11;6.41;0.11;58;124.2;34.31;92.3;25.5;87.77;24.68;267.92;75.32;87.77;24.68;251.7;70.76;103.99;29.24;178.75;50.25;109.24;30.71;67.71;19.04;2561;2509;2576;3427;2;2
b2827f42-5629-49ea-84ae-ba7e41c0b289;2025-01-10.17.32 Gawfs Private Loss;DFH Stadium;2025-01-10 17:32:33;loss;RRG;DIGNITAS;Rizex;23;Octane;242;1;0;0;2;12;3;0;50;374;46.85;2237;1200;1037;14;93;520;100;420;1;36;39.34;32.93;381;256;2;1527;517547;170.17;47.03;126.64;35;65.05;17.98;210.17;58.08;131.47;36.33;20.21;5.59;8.05;0.08;107;87.4;24.14;145.5;40.19;128.06;35.39;233.79;64.61;128.06;35.39;217.93;60.23;143.92;39.77;157.12;43.42;121.73;33.64;83;22.94;2649;2538;2749;3397;1;0
b2827f42-5629-49ea-84ae-ba7e41c0b289;2025-01-10.17.32 Gawfs Private Loss;DFH Stadium;2025-01-10 17:32:33;win;DIGNITAS;RRG;ApparentlyJack;23;Octane;323;1;0;1;4;5;2;1;25;492;50.2;3134;2249;885;26;79;645;378;267;4;25;35.01;43.76;468;348;39;1711;565307;120.68;34.21;129.98;36.85;102.1;28.94;193.17;54.76;128.81;36.52;30.77;8.72;6.28;0.08;78;117.2;32.38;130.8;36.13;109.22;30.96;243.54;69.04;109.22;30.96;214.01;60.67;138.75;39.33;148.31;42.04;124.82;35.38;79.63;22.57;2880;2863;2894;3748;2;3
b2827f42-5629-49ea-84ae-ba7e41c0b289;2025-01-10.17.32 Gawfs Private Loss;DFH Stadium;2025-01-10 17:32:33;win;DIGNITAS;RRG;stizzy;4284;Fennec;486;1;2;2;4;5;2;0;25;393;46.4;2458;1510;948;18;82;658;267;391;4;31;46.02;29.38;261;291;143;1538;521509;172.81;47.76;132.16;36.53;56.85;15.71;187.21;51.74;135.88;37.55;38.73;10.7;7.18;0.11;68;88.7;24.5;122.8;33.92;104.83;28.97;256.99;71.03;104.83;28.97;213.55;59.02;148.26;40.98;151.52;41.88;123.82;34.22;86.48;23.9;2676;2612;2779;3626;0;0
b2827f42-5629-49ea-84ae-ba7e41c0b289;2025-01-10.17.32 Gawfs Private Loss;DFH Stadium;2025-01-10 17:32:33;win;DIGNITAS;RRG;joreuz;23;Octane;376;1;1;0;4;5;2;1;25;375;45.99;2252;1423;829;16;66;483;300;183;3;18;45.95;37;245;200;18;1497;493783;167.19;47.4;148.44;42.08;37.11;10.52;186.85;52.97;141.59;40.14;24.3;6.89;6.34;0.13;47;146.3;40.41;90.1;24.89;80.12;22.71;272.62;77.29;80.12;22.71;246.25;69.81;106.5;30.19;186.74;52.94;108.89;30.87;57.12;16.19;2998;2711;3238;3702;1;3
87fe2414-aa5e-4a6b-89b4-20432d498685;G3 GOTAGA;DFH Stadium;2025-01-10 17:32:37;win;KARMINE CORP;M8 ALPINE;Atow.;4284;Fennec;416;1;1;1;5;5;0;0;20;456;53.06;2309;1356;953;17;77;326;100;226;1;15;9.95;32.58;369;370;4;1595;495850;127.15;39.44;139.62;43.31;55.6;17.25;159.02;49.33;137.67;42.7;25.69;7.97;5.83;0.1;56;121.3;36.98;72.7;22.16;70.01;21.72;252.36;78.28;70.01;21.72;221.72;68.78;100.65;31.22;159.34;49.43;110.2;34.18;52.83;16.39;2522;2688;2393;3459;2;2
87fe2414-aa5e-4a6b-89b4-20432d498685;G3 GOTAGA;DFH Stadium;2025-01-10 17:32:37;win;KARMINE CORP;M8 ALPINE;Vatira;4284;Fennec;260;1;0;1;2;5;0;0;50;362;47.45;1985;1072;913;13;65;447;280;167;3;15;69.11;28;308;250;20;1487;467147;159.88;49.13;115.39;35.46;50.15;15.41;168.44;51.76;134.09;41.21;22.88;7.03;8.61;0.1;88;134;40.85;91.4;27.87;82.73;25.42;242.68;74.58;82.73;25.42;243.95;74.96;81.47;25.04;193.99;59.61;78.05;23.99;53.37;16.4;2875;3214;2484;3591;1;1
87fe2414-aa5e-4a6b-89b4-20432d498685;G3 GOTAGA;DFH Stadium;2025-01-10 17:32:37;win;KARMINE CORP;M8 ALPINE;dralii;4284;Fennec;228;0;0;1;1;5;0;0;0;467;51.56;2585;1924;661;22;58;862;603;259;7;22;52.02;22.29;274;293;101;1667;528779;112.46;34.24;149.28;45.45;66.69;20.31;155.16;47.24;134.57;40.97;38.69;11.78;7.23;0.09;79;70.6;21.52;153;46.65;128.2;39.04;200.22;60.96;128.2;39.04;186.19;56.69;142.24;43.31;132.07;40.21;112.84;34.36;83.52;25.43;2940;2789;3141;3787;0;0
87fe2414-aa5e-4a6b-89b4-20432d498685;G3 GOTAGA;DFH Stadium;2025-01-10 17:32:37;loss;M8 ALPINE;KARMINE CORP;juicy;4284;Fennec;376;0;0;2;3;8;2;2;0;348;45.56;1748;1179;569;15;54;561;349;212;6;21;15.5;40.01;293;362;263;1549;490998;151.72;46.2;120.57;36.71;56.14;17.09;176.88;53.86;128.97;39.27;22.57;6.87;5.28;0.1;52;111.8;34.09;97.3;29.66;107.84;32.84;220.58;67.16;107.84;32.84;185.26;56.41;143.16;43.59;141.7;43.15;95.09;28.95;91.63;27.9;2614;2464;2719;3634;3;0
87fe2414-aa5e-4a6b-89b4-20432d498685;G3 GOTAGA;DFH Stadium;2025-01-10 17:32:37;loss;M8 ALPINE;KARMINE CORP;Radosinho;4284;Fennec;185;0;0;1;1;8;2;0;0;465;50.68;2523;1909;614;23;56;460;284;176;3;16;31.8;35.03;434;321;20;1725;536695;104.87;32.53;142.84;44.31;74.66;23.16;181.12;56.18;120.51;37.38;20.74;6.43;4.75;0.13;38;109.4;33.35;108.7;33.14;114.67;35.57;207.7;64.43;114.67;35.57;184.64;57.27;137.74;42.73;134.07;41.59;109.21;33.88;79.1;24.54;3045;2979;3109;3850;0;2
87fe2414-aa5e-4a6b-89b4-20432d498685;G3 GOTAGA;DFH Stadium;2025-01-10 17:32:37;loss;M8 ALPINE;KARMINE CORP;Seikoo;4284;Fennec;140;0;0;0;1;8;2;0;0;453;54.86;2586;1886;700;22;63;386;60;326;1;29;25.85;40.18;337;347;42;1674;524983;116.79;35.89;140.18;43.08;68.44;21.03;180.34;55.42;123.6;37.98;21.47;6.6;8.29;0.11;76;102.5;31.25;111.1;33.87;105.53;32.43;219.87;67.57;105.53;32.43;193.16;59.36;132.24;40.64;126.17;38.77;113.79;34.97;85.45;26.26;2967;2727;3110;3799;0;1
43f9d20d-a9e5-4c44-8cfb-be7a754feef6;2025-01-10.17.33 growlii Private Win;DFH Stadium;2025-01-10 17:33:40;loss;NOVO ESPORTS;CALIENTE;Hyderr (new binds);23;Octane;234;0;0;1;1;13;4;1;0;387;53.82;2486;1944;542;24;48;474;296;178;3;16;37.52;38.81;229;370;15;1561;513165;152.32;43.26;149.15;42.36;50.64;14.38;187.91;53.37;138.96;39.47;25.23;7.17;8.88;0.1;92;146;41.13;100.6;28.34;105.04;29.83;247.06;70.17;105.04;29.83;236.72;67.23;115.38;32.77;167.51;47.57;125.45;35.63;59.14;16.8;2876;2702;3029;4006;1;1
43f9d20d-a9e5-4c44-8cfb-be7a754feef6;2025-01-10.17.33 growlii Private Win;DFH Stadium;2025-01-10 17:33:40;loss;NOVO ESPORTS;CALIENTE;mala7;23;Octane;435;1;0;2;3;13;4;1;33.33;449;58.42;2817;2003;814;27;79;1117;815;302;9;28;37.07;48.8;402;763;69;1540;501065;162.8;46.24;133.45;37.91;55.81;15.85;197.67;56.15;128.92;36.62;25.47;7.23;6.28;0.09;73;87.7;24.7;140;39.44;131.69;37.41;220.37;62.59;131.69;37.41;223.33;63.44;128.72;36.56;159.18;45.21;113.2;32.15;79.68;22.63;2948;2669;3218;4057;2;1
43f9d20d-a9e5-4c44-8cfb-be7a754feef6;2025-01-10.17.33 growlii Private Win;DFH Stadium;2025-01-10 17:33:40;loss;NOVO ESPORTS;CALIENTE;dead;4284;Fennec;313;0;0;3;1;13;4;2;0;414;46.08;2242;1576;666;19;60;390;229;161;3;14;34.47;21.24;372;258;71;1509;496685;169.28;48.09;138.56;39.36;44.18;12.55;200.4;56.93;128.55;36.52;23.08;6.56;6.65;0.11;58;112.2;31.61;94.7;26.68;106.15;30.15;245.88;69.85;106.15;30.15;245.26;69.67;106.76;30.33;184.63;52.45;108.97;30.96;58.42;16.6;2842;2641;3053;3840;0;1
43f9d20d-a9e5-4c44-8cfb-be7a754feef6;2025-01-10.17.33 growlii Private Win;DFH Stadium;2025-01-10 17:33:40;win;CALIENTE;NOVO ESPORTS;saizenrl;23;Octane;513;2;1;1;7;5;1;0;28.57;480;50.92;2832;2047;785;24;70;814;593;221;6;20;27.05;31.93;259;367;6;1641;540669;140.86;40.01;135.9;38.6;75.3;21.39;169.26;48.08;152.16;43.22;30.64;8.7;5.14;0.12;43;83.8;23.61;155.5;43.8;96.2;27.33;255.85;72.67;96.2;27.33;206.25;58.58;145.81;41.42;134.14;38.1;124.53;35.37;93.38;26.52;2862;2697;3019;3987;2;1
43f9d20d-a9e5-4c44-8cfb-be7a754feef6;2025-01-10.17.33 growlii Private Win;DFH Stadium;2025-01-10 17:33:40;win;CALIENTE;NOVO ESPORTS;growlii;4284;Fennec;382;1;2;0;2;5;1;1;50;427;44.08;2211;1424;787;16;73;393;180;213;2;19;56.57;43.37;254;186;27;1631;531671;143.94;41.23;139.19;39.87;65.97;18.9;182.65;52.32;129.78;37.17;36.68;10.51;6.95;0.1;72;115.3;32.48;94.9;26.73;86.19;24.69;262.92;75.31;86.19;24.69;229.17;65.64;119.94;34.36;172.59;49.44;105.03;30.09;71.49;20.48;2884;3020;2777;3739;1;2
43f9d20d-a9e5-4c44-8cfb-be7a754feef6;2025-01-10.17.33 growlii Private Win;DFH Stadium;2025-01-10 17:33:40;win;CALIENTE;NOVO ESPORTS;Kaydop;4284;Fennec;317;1;0;1;4;5;1;0;25;374;47.49;2492;1737;755;20;72;273;93;180;1;17;51.25;24.16;204;303;6;1606;531051;146.32;41.39;144.89;40.99;62.28;17.62;158.25;44.77;168.73;47.73;26.52;7.5;8.42;0.12;71;143.7;40.48;85.7;24.14;71.24;20.15;282.26;79.85;71.24;20.15;228.99;64.78;124.51;35.22;158.94;44.96;140.26;39.68;54.29;15.36;3052;3174;2938;3731;0;0
406c7522-9617-419e-bc39-bbc4bb81a4fe;2025-01-10.11.34 Player Private Loss;Mannfield (Night);2025-01-10 17:34:18;loss;KARMINE CORP;100%;Atow.;4284;Fennec;385;1;0;1;4;8;3;0;25;466;50.19;2873;1810;1063;22;90;682;180;502;2;39;17.01;27.24;473;427;25;1660;534220;129.34;37.45;148.36;42.95;67.7;19.6;189.66;54.91;123.34;35.71;32.4;9.38;5.92;0.09;66;124.2;35.28;100.5;28.55;90.08;26.08;255.32;73.92;90.08;26.08;193.06;55.89;152.34;44.11;126.5;36.62;133.53;38.66;85.37;24.72;2878;2825;2928;3762;0;2
406c7522-9617-419e-bc39-bbc4bb81a4fe;2025-01-10.11.34 Player Private Loss;Mannfield (Night);2025-01-10 17:34:18;loss;KARMINE CORP;100%;dralii;4284;Fennec;264;1;0;0;6;8;3;0;16.67;438;54.53;2617;1789;828;22;68;758;440;318;6;27;40.68;25.55;344;438;160;1616;528891;137.31;39.07;158.74;45.16;55.43;15.77;199.39;56.73;117.94;33.56;34.15;9.72;8.12;0.1;80;95.1;27.02;128.5;36.51;105.52;30.02;245.97;69.98;105.52;30.02;183.51;52.21;167.98;47.79;126.69;36.04;113.68;32.34;111.11;31.61;2945;2897;3035;3720;1;0
406c7522-9617-419e-bc39-bbc4bb81a4fe;2025-01-10.11.34 Player Private Loss;Mannfield (Night);2025-01-10 17:34:18;loss;KARMINE CORP;100%;Vatira;4284;Fennec;477;0;2;3;2;8;3;3;0;435;48.78;2501;1744;757;21;69;719;478;241;5;22;36.72;28.55;376;367;21;1527;497943;167.13;47.94;128.2;36.77;53.29;15.29;180.62;51.81;152.07;43.62;15.94;4.57;8.79;0.11;78;123.8;35.17;106.6;30.28;85.51;24.53;263.12;75.47;85.51;24.53;192.87;55.32;155.76;44.68;142.18;40.78;116.67;33.47;89.78;25.75;2736;2488;2948;3758;1;1
406c7522-9617-419e-bc39-bbc4bb81a4fe;2025-01-10.11.34 Player Private Loss;Mannfield (Night);2025-01-10 17:34:18;win;100%;KARMINE CORP;accro;4284;Fennec;650;2;0;4;5;12;2;1;40;394;46.33;2105;1361;744;16;65;348;188;160;2;15;36.57;22.43;345;255;19;1487;483219;176.61;50.69;125.14;35.91;46.69;13.4;194.48;55.81;120.91;34.7;33.05;9.49;5.63;0.11;49;94.3;26.79;124.8;35.45;105.77;30.36;242.67;69.64;105.77;30.36;251.59;72.2;96.86;27.8;198.69;57.02;93.97;26.97;55.78;16.01;2958;2917;3030;3781;3;1
406c7522-9617-419e-bc39-bbc4bb81a4fe;2025-01-10.11.34 Player Private Loss;Mannfield (Night);2025-01-10 17:34:18;win;100%;KARMINE CORP;LuiisP;4284;Fennec;508;0;1;3;1;12;2;0;0;404;47.21;2241;1675;566;20;52;207;100;107;1;9;43.67;38.19;207;353;0;1474;479917;177.4;50.88;126.71;36.34;44.58;12.78;166.84;47.85;145.48;41.72;36.36;10.43;5.19;0.12;44;140.4;39.89;103.3;29.35;78.74;22.58;269.95;77.42;78.74;22.58;267.01;76.58;81.67;23.42;214.4;61.49;89.57;25.69;44.72;12.83;2609;2609;2621;3705;0;1
406c7522-9617-419e-bc39-bbc4bb81a4fe;2025-01-10.11.34 Player Private Loss;Mannfield (Night);2025-01-10 17:34:18;win;100%;KARMINE CORP;rehzzy;4284;Fennec;386;1;1;1;2;12;2;1;50;328;56.98;1933;1320;613;19;53;513;358;155;5;14;23.88;75.74;323;624;149;1577;516320;154.58;44.15;133.21;38.05;62.34;17.8;195.21;55.76;137.94;39.4;16.97;4.85;4.79;0.12;41;108.9;30.94;108.5;30.82;105.63;30.17;244.5;69.83;105.63;30.17;255.86;73.08;94.27;26.92;203.79;58.2;95.91;27.39;50.43;14.4;3063;3075;3076;3841;0;0
7c6be2ed-bfd4-4685-852b-8e81d3a5d9a8;2025-01-10.17.39 Gawfs Private Loss;DFH Stadium;2025-01-10 17:39:19;loss;RRG;DIGNITAS;Gawfs;4284;Fennec;255;0;0;2;1;11;1;1;0;376;49.47;2111;1375;736;17;68;429;209;220;3;22;52.8;33.89;264;146;10;1582;495740;132.52;41.27;134.66;41.94;53.91;16.79;167.01;52.01;137.56;42.84;16.52;5.14;8.01;0.09;88;91.2;28.15;136.5;42.13;131.27;40.88;189.82;59.12;131.27;40.88;219.46;68.35;101.63;31.65;157.45;49.04;105.52;32.86;58.12;18.1;2723;2587;2847;3325;2;1
7c6be2ed-bfd4-4685-852b-8e81d3a5d9a8;2025-01-10.17.39 Gawfs Private Loss;DFH Stadium;2025-01-10 17:39:19;loss;RRG;DIGNITAS;Rysfox.;4284;Fennec;245;0;0;1;1;11;1;0;0;393;50.24;2201;1589;612;21;55;234;107;127;2;13;40.96;25.16;170;449;113;1440;449203;163.95;51.33;122.22;38.26;33.25;10.41;150.46;47.11;134.31;42.05;34.64;10.84;6.8;0.13;53;134.2;41.42;85;26.23;77.46;24.25;241.96;75.75;77.46;24.25;246.97;77.32;72.44;22.68;191.84;60.06;88.44;27.69;39.14;12.25;2615;2362;2793;3308;2;2
7c6be2ed-bfd4-4685-852b-8e81d3a5d9a8;2025-01-10.17.39 Gawfs Private Loss;DFH Stadium;2025-01-10 17:39:19;loss;RRG;DIGNITAS;Rizex;23;Octane;227;0;0;2;1;11;1;0;0;368;37.26;1875;1046;829;12;74;271;98;173;1;15;47.12;32.2;187;188;9;1392;435775;172.57;53.75;110.94;34.55;37.55;11.7;164.72;51.31;131;40.8;25.34;7.89;6.21;0.08;80;99.1;30.59;95.5;29.48;90.64;28.23;230.41;71.77;90.64;28.23;229.99;71.64;91.06;28.36;161.2;50.21;123.6;38.5;36.26;11.29;2439;2412;2461;3154;0;1
7c6be2ed-bfd4-4685-852b-8e81d3a5d9a8;2025-01-10.17.39 Gawfs Private Loss;DFH Stadium;2025-01-10 17:39:19;win;DIGNITAS;RRG;ApparentlyJack;23;Octane;230;0;1;1;3;3;0;0;0;525;51.01;2775;1964;811;24;72;766;528;238;6;21;28.92;33.25;660;464;79;1718;533257;102.08;32.09;134.65;42.33;81.36;25.58;177.66;55.85;122;38.36;18.42;5.79;6.04;0.11;56;110.4;34.07;107.3;33.12;70.07;22.03;248.01;77.97;70.07;22.03;172.8;54.33;145.28;45.67;117.62;36.98;109.03;34.28;91.43;28.74;2561;2476;2599;3508;1;2
7c6be2ed-bfd4-4685-852b-8e81d3a5d9a8;2025-01-10.17.39 Gawfs Private Loss;DFH Stadium;2025-01-10 17:39:19;win;DIGNITAS;RRG;joreuz;23;Octane;162;0;0;0;4;3;0;0;0;362;52.46;2025;1176;849;16;64;711;384;327;5;23;24.81;43.97;286;433;109;1497;467797;157.4;49.02;132.72;41.33;31;9.65;164.07;51.09;124.13;38.66;32.92;10.25;6.45;0.13;50;103.7;32.01;104;32.1;81.4;25.35;239.73;74.65;81.4;25.35;170.45;53.08;150.67;46.92;104.71;32.61;140.57;43.77;75.85;23.62;2727;2572;2883;3591;0;1
7c6be2ed-bfd4-4685-852b-8e81d3a5d9a8;2025-01-10.17.39 Gawfs Private Loss;DFH Stadium;2025-01-10 17:39:19;win;DIGNITAS;RRG;stizzy;4284;Fennec;276;1;0;0;4;3;0;0;25;396;48.98;2036;1275;761;14;63;687;454;233;5;22;27.97;45.77;238;168;55;1535;483596;149.98;46.51;137.57;42.66;34.93;10.83;173.89;53.92;130.3;40.41;18.29;5.67;8.01;0.11;72;113.2;34.94;105.9;32.69;82.93;25.72;239.56;74.28;82.93;25.72;163.5;50.7;158.98;49.3;92.22;28.6;142.38;44.15;87.88;27.25;2761;2737;2828;3559;3;1
834b1792-5ca0-45dd-85d6-6a21988d05a4;2025-01-10.11.41 Player Private Win;Mannfield (Night);2025-01-10 17:41:33;win;KARMINE CORP;100%;Atow.;4284;Fennec;389;1;0;2;3;4;0;0;33.33;420;51.16;2358;1340;1018;17;94;522;255;267;4;25;17.12;31.81;329;412;158;1635;501926;115.13;36.01;147.38;46.1;57.18;17.89;175.08;54.77;124.06;38.81;20.54;6.43;6.11;0.09;69;112.7;34.68;97.1;29.88;70.6;22.08;249.09;77.92;70.6;22.08;184.94;57.85;134.74;42.15;131.7;41.2;110.63;34.61;77.35;24.2;2799;2746;2840;3640;1;2
834b1792-5ca0-45dd-85d6-6a21988d05a4;2025-01-10.11.41 Player Private Win;Mannfield (Night);2025-01-10 17:41:33;win;KARMINE CORP;100%;Vatira;4284;Fennec;250;1;0;0;5;4;0;0;20;407;53.32;2172;1432;740;18;68;450;200;250;2;23;26.53;43.3;149;409;0;1550;481450;142.22;44.1;127.16;39.43;53.14;16.48;165.31;51.26;136.33;42.27;20.88;6.47;7.58;0.11;70;135.7;41.75;107.7;33.14;66.82;20.72;255.7;79.28;66.82;20.72;206.14;63.92;116.37;36.08;143.46;44.48;110.03;34.12;69.03;21.4;3073;3099;3091;3894;2;1
834b1792-5ca0-45dd-85d6-6a21988d05a4;2025-01-10.11.41 Player Private Win;Mannfield (Night);2025-01-10 17:41:33;win;KARMINE CORP;100%;dralii;4284;Fennec;246;0;1;1;3;4;0;0;0;469;50.65;2500;1765;735;21;62;1043;794;249;9;25;25.53;28.34;502;374;115;1657;521723;111.56;34.26;145.15;44.57;68.95;21.17;157.5;48.36;137.67;42.28;30.48;9.36;7.25;0.1;72;82.8;25.48;116.5;35.85;85.73;26.33;239.93;73.67;85.73;26.33;179.12;55;146.53;45;127.55;39.17;101.91;31.29;96.21;29.54;2552;2485;2637;3557;1;0
834b1792-5ca0-45dd-85d6-6a21988d05a4;2025-01-10.11.41 Player Private Win;Mannfield (Night);2025-01-10 17:41:33;loss;100%;KARMINE CORP;accro;4284;Fennec;152;0;0;0;2;11;2;1;0;460;43.51;2413;1624;789;18;66;791;485;306;5;24;49.57;33.24;407;198;43;1588;488830;124.48;38.95;139.94;43.79;55.13;17.25;170.56;53.38;119.1;37.27;29.89;9.35;5.46;0.12;46;86.1;26.49;128.3;39.48;126.16;39.48;193.39;60.52;126.16;39.48;194.76;60.95;124.79;39.05;144.25;45.14;107.53;33.65;67.78;21.21;2992;2676;3312;3891;1;2
834b1792-5ca0-45dd-85d6-6a21988d05a4;2025-01-10.11.41 Player Private Win;Mannfield (Night);2025-01-10 17:41:33;loss;100%;KARMINE CORP;LuiisP;4284;Fennec;347;0;0;4;1;11;2;1;0;376;49.56;2025;1516;509;19;45;686;441;245;5;21;39.85;33.81;208;320;62;1456;457052;161.98;49.75;117.6;36.12;46;14.13;160.87;49.41;140.89;43.27;23.81;7.31;4.49;0.12;37;106.6;32.8;123.9;38.12;115.86;35.59;209.72;64.41;115.86;35.59;205.45;63.1;120.14;36.9;151.78;46.62;98.23;30.17;75.57;23.21;2637;2382;2854;3812;1;0
834b1792-5ca0-45dd-85d6-6a21988d05a4;2025-01-10.11.41 Player Private Win;Mannfield (Night);2025-01-10 17:41:33;loss;100%;KARMINE CORP;rehzzy;4284;Fennec;390;0;0;4;1;11;2;0;0;360;56.72;1977;1315;662;19;58;308;200;108;2;9;24.02;49.95;285;603;0;1492;458032;156.02;48.82;116.75;36.53;46.81;14.65;171.01;53.51;131.55;41.16;17.01;5.32;4.53;0.11;41;129.1;39.72;69;21.23;85.01;26.6;234.57;73.4;85.01;26.6;236.38;73.97;83.2;26.03;170.16;53.24;110.36;34.53;39.06;12.22;2954;2931;3011;3666;1;2
e550b7ce-fbda-4658-85ec-ae1a693af974;2025-01-10.17.42 growlii Private Win;DFH Stadium;2025-01-10 17:42:15;loss;NOVO ESPORTS;CALIENTE;Hyderr (new binds);23;Octane;454;1;2;1;6;8;5;2;16.67;410;52.91;2680;1915;765;28;70;934;597;337;7;29;18.61;56.54;153;927;112;1666;574745;137.24;36.54;168.25;44.8;70.1;18.66;201.53;53.66;134.78;35.89;39.27;10.46;7.98;0.09;86;114.2;30.13;110.2;29.08;107.82;28.71;267.76;71.29;107.82;28.71;237.54;63.25;138.04;36.75;167.73;44.66;116.68;31.07;91.17;24.27;2999;2751;3160;4031;1;1
e550b7ce-fbda-4658-85ec-ae1a693af974;2025-01-10.17.42 growlii Private Win;DFH Stadium;2025-01-10 17:42:15;loss;NOVO ESPORTS;CALIENTE;mala7;23;Octane;130;0;0;0;2;8;5;0;0;441;41.91;2540;1668;872;23;76;598;378;220;4;19;57.76;41.23;398;507;29;1475;502572;188.09;50.43;144.66;38.79;40.2;10.78;214.09;57.41;136.12;36.5;22.73;6.09;9.29;0.1;94;139.5;36.81;100.9;26.62;100.96;27.07;271.98;72.93;100.96;27.07;246.51;66.1;126.44;33.9;179.07;48.02;126.87;34.02;67;17.97;3297;2957;3599;3990;1;1
e550b7ce-fbda-4658-85ec-ae1a693af974;2025-01-10.17.42 growlii Private Win;DFH Stadium;2025-01-10 17:42:15;loss;NOVO ESPORTS;CALIENTE;dead;4284;Fennec;421;2;0;1;5;8;5;3;40;445;42.4;2866;2054;812;23;72;769;528;241;6;21;79.3;37.81;496;241;71;1614;559052;149.23;39.72;153.52;40.86;72.94;19.41;210.89;56.13;140.37;37.36;24.43;6.5;6.98;0.11;63;103.6;27.34;136.9;36.12;119.73;31.87;255.96;68.13;119.73;31.87;227.65;60.6;148.04;39.4;148.31;39.48;134.24;35.73;93.13;24.79;3044;2964;3147;3975;1;1
e550b7ce-fbda-4658-85ec-ae1a693af974;2025-01-10.17.42 growlii Private Win;DFH Stadium;2025-01-10 17:42:15;win;CALIENTE;NOVO ESPORTS;growlii;4284;Fennec;292;0;1;1;2;13;3;0;0;403;39.81;2456;1673;783;18;71;441;200;241;2;20;76.19;39.87;268;118;0;1564;534953;165.19;43.62;145.98;38.55;67.5;17.83;189.36;50.01;153.8;40.62;35.51;9.38;6.98;0.1;73;118.6;31.29;107.2;28.28;100.25;26.47;278.41;73.53;100.25;26.47;284.06;75.02;94.6;24.98;204.78;54.08;122.92;32.46;50.96;13.46;2831;2835;2821;3770;1;0
e550b7ce-fbda-4658-85ec-ae1a693af974;2025-01-10.17.42 growlii Private Win;DFH Stadium;2025-01-10 17:42:15;win;CALIENTE;NOVO ESPORTS;saizenrl;23;Octane;686;3;2;1;2;13;3;2;150;477;48.52;2997;2307;690;27;65;411;243;168;3;16;45.08;39.04;512;432;65;1712;580844;124.43;33.7;141.84;38.41;102.98;27.89;175.11;47.42;160.24;43.4;33.9;9.18;4.71;0.1;47;99.5;26.25;146.2;38.58;131.11;35.51;238.14;64.49;131.11;35.51;246.55;66.77;122.71;33.23;180.73;48.95;123.32;33.4;65.2;17.66;3266;3110;3476;3972;1;3
e550b7ce-fbda-4658-85ec-ae1a693af974;2025-01-10.17.42 growlii Private Win;DFH Stadium;2025-01-10 17:42:15;win;CALIENTE;NOVO ESPORTS;Kaydop;4284;Fennec;859;2;2;6;4;13;3;1;50;385;49.87;2420;1494;926;18;80;334;167;167;2;15;43.25;30.48;141;295;33;1590;553800;157.43;41.59;165.63;43.76;55.47;14.65;174.33;46.05;182.7;48.27;21.5;5.68;9.13;0.1;91;140.2;36.99;94.6;24.96;76.31;20.16;302.22;79.84;76.31;20.16;284.73;75.22;93.8;24.78;217.52;57.46;115.1;30.41;45.91;12.13;3054;3080;2966;3804;1;0
